,DateTime,Bit Box_GyroXmax(RPM),Bit Box_GyroXmed(RPM),Bit Box_Temperature(C),Bit Box_ShXpeak(g),Bit Box_ShXrms(g),Bit Box_ShXmax(g),Bit Box_ShYpeak(g),Bit Box_ShYrms(g),Bit Box_ShYmax(g),Bit Box_ShZpeak(g),Bit Box_ShZrms(g),Bit Box_ShZmax(g),Top Sub_GyroXmax(RPM),Top Sub_GyroXmed(RPM),Top Sub_GyroXmin(RPM),Top Sub_StickSlip(%),Top Sub_Temperature(C),Top Sub_ShXpeak(g),Top Sub_ShXrms(g),Top Sub_ShXmax(g),Top Sub_ShYpeak(g),Top Sub_ShYrms(g),Top Sub_ShYmax(g),Top Sub_ShZpeak(g),Top Sub_ShZrms(g),Top Sub_ShZmax(g),Surface_Hookload(klbs),Surface_Weight on Bit(klbs),Surface_Block Position(ft),Surface_Top Drive RPM(RPM),Surface_Top Drive Torque(kft-lbs),Surface_Pump Pressure(psi),Surface_Differential Pressure(psi),Surface_AD Differential Pressure Setpoint Value(psi),Surface_AD ROP Setpoint Value(ft/hr),Surface_AD WOB Setpoint Value(klbs),Surface_Flow In(GPM),Surface_Depth - Bit(ft),Surface_Total Depth(ft),Surface_ROP - Instant Depth / Hour(ft/hr),Surface_ROP Depth/Hour(ft/hr),Surface_MSE(au),Surface_MSE DownHole(au),Surface_MWD Gamma(API),Surface_MSE Surface(au),Surface_MSE Total(au),Surface_AD ROP Actual Value(ft/hr),Surface_GC_Activity_Code(Code),Surface_GC_OnBottom(bool),Surface_GC_IsStand(bool),Surface_GC_StandSteadyState(bool),Surface_GC_StandIndex(count),Surface_GC_StandIndex_OnBottom(count),Surface_GC_Rotating(bool),Surface_GC_Sliding(bool),Surface_GC_Rotary_Power(hp),Surface_GC_Hydraulic_Power(hp),Surface_GC_Linear_Power(hp),Surface_GC_Total_Power(hp),Surface_GC_Energy_per_Foot(kWh/ft),Surface_GC_Differential_Pressure(psi),Surface_GC_ROP(ft/hr),Augmented RPM(RPM)
12472,2020/12/07 21:25:32.000,156.47763196,144.05986877,84.1,5.9483635986,1.1107161353,5.9483635986,20.212595108,4.2240770934,17.79176131,19.395121951,2.891364006,19.395121951,1.8806651437,-0.69634739036,-4.2117994714,443.96194191,84.0,3.1780208091,0.62819588095,2.3264277435,9.4516041235,2.0655525731,8.4865622027,9.0243902439,1.8034967642,9.0243902439,143.6394,62.57677,12.48734,20.05591,3874.31,3309.3047,129.11984,344.0,40.0,62.5,589.8763,8143.4507,8143.4507,,32.04085,,48879.316,,18132.195,60065.57,38.97557,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,14794.899595,1138.9033909,1.2393969179,15935.042383,303.00798411,183.8792,59.76,162.8059746
12473,2020/12/07 21:25:33.000,156.73604186,144.29236979,84.1,5.8451587652,1.1097584086,5.8451587652,20.965936678,4.2177860303,18.797872461,19.326829268,2.9041102551,19.326829268,1.8355918658,-0.69634739036,-4.3265074884,445.45470643,84.0,3.1163687896,0.62908665315,2.4051749186,9.3279274463,2.0608633678,8.6041460057,9.0243902439,1.8085585827,9.0243902439,143.29823,62.50927,12.47072,4.98116,2898.3335,3379.7634,125.44142,344.0,40.0,62.5,590.9188,8143.4673,8143.4673,,32.04085,,47655.035,,19596.309,60477.926,39.27462,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,2748.8695539,1165.2075453,1.2122986647,3915.2893978,76.032065207,254.3379,42.12,143.0023496
12474,2020/12/07 21:25:34.000,156.99445175,144.5248708,84.1,5.7419539319,1.108800682,5.7419539319,21.719278249,4.2114949673,19.803983613,19.258536586,2.9168565041,19.258536586,1.7905185879,-0.69634739036,-4.4412155053,446.94747094,84.0,3.05471677,0.62997742535,2.4839220936,9.2042507692,2.0561741626,8.7217298088,9.0243902439,1.8136204011,9.0243902439,143.46881,62.59656,12.45893,19.99554,2240.258,3328.097,129.0744,344.0,40.0,62.5,589.8763,8143.479,8143.479,,32.04085,,49414.1,,12432.132,54359.664,39.80662,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,8529.1638327,1145.370796,1.2139915584,9675.7486203,187.89598297,202.6715,42.12,162.7456046
12475,2020/12/07 21:25:35.000,157.25286165,144.75737182,84.1,5.6387490985,1.1078429553,5.6387490985,22.472619819,4.2052039042,20.810094764,19.190243903,2.9296027532,19.190243903,1.74544531,-0.69634739036,-4.5559235223,448.44023546,84.0,2.9930647505,0.63086819755,2.5626692687,9.080574092,2.0514849573,8.8393136118,9.0243902439,1.8186822196,9.0243902439,143.21294,62.65586,12.44712,19.8949,1924.3817,3344.6187,127.60214,344.0,40.0,62.5,589.539,8143.4907,8143.4907,,32.04085,,48344.305,,9462.878,50976.55,40.42839,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,7289.6765962,1150.3985786,1.081476039,8441.1566509,184.18101927,219.1932,21.24,162.563338
12476,2020/12/07 21:25:36.000,157.51127155,144.98987283,84.1,5.5355442652,1.1068852286,5.5355442652,23.225961389,4.1989128411,21.816205916,19.12195122,2.9423490022,19.12195122,1.7003720321,-0.69634739036,-4.6706315392,449.93299997,84.0,2.9314127309,0.63175896975,2.6414164438,8.9568974149,2.046795752,8.9568974149,9.0243902439,1.823744038,9.0243902439,142.7438,62.68008,12.44141,19.99554,1764.4187,3374.7195,126.30784,344.0,40.0,62.5,589.539,8143.4966,8143.4966,,32.04085,,47692.883,,9409.667,50346.254,40.60343,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,6717.5370702,1160.7519016,0.99300251101,7879.2819743,187.31129075,249.294,59.039999998,162.663978
12477,2020/12/07 21:25:37.000,157.61750931,145.01674337,84.1,5.5339575369,1.104870037,5.5339575369,22.070803244,4.1910393101,20.942998865,19.024390244,2.9351323948,19.024390244,1.5405907373,-0.69229774598,-4.5068006,425.95373577,84.0,2.9822743785,0.63342907297,2.6039751921,9.3251366939,2.0613691503,9.2180729865,8.8682926829,1.8250204008,8.7902439024,142.9997,62.85852,12.42483,19.87478,1570.0333,3340.7224,128.68536,344.0,40.0,62.5,588.8426,8143.513,8143.513,,32.04085,,48751.758,,7903.164,49782.277,40.34929,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,5941.3683226,1147.7010875,0.95468574827,7090.0240958,175.81241581,215.2969,43.199999999,162.37468919999998
12478,2020/12/07 21:25:38.000,157.72374707,145.04361391,84.1,5.5323708086,1.1028548454,5.5323708086,20.915645099,4.1831657791,20.069791815,18.926829268,2.9279157873,18.926829268,1.3808094424,-0.6882481016,-4.3429696608,401.97447157,84.0,3.0331360261,0.63509917619,2.5665339403,9.6933759729,2.0759425486,9.4792485581,8.7121951219,1.8262967637,8.556097561,142.78645,62.92711,12.41311,19.91503,1063.8214,3320.1794,125.46167,344.0,40.0,62.5,590.23224,8143.525,8143.525,,32.04085,,48122.62,,6707.096,48043.715,40.72627,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,4033.8985331,1143.3354285,0.87716409043,5178.1111257,139.90280675,194.7539,19.080000003,162.75123208000002
12479,2020/12/07 21:25:39.000,157.82998484,145.07048444,84.1,5.5307840802,1.1008396538,5.5307840802,19.760486953,4.1752922481,19.196584764,18.829268293,2.9206991799,18.829268293,1.2210281476,-0.68419845722,-4.1791387216,377.99520738,84.0,3.0839976738,0.6367692794,2.5290926886,10.061615252,2.090515947,9.7404241298,8.556097561,1.8275731265,8.3219512195,142.7438,62.96798,12.40733,19.99554,1001.05115,3333.7979,123.86797,344.0,40.0,62.5,591.6186,8143.5303,8143.5303,,32.04085,,47096.992,,5446.2676,45852.863,40.82566,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,3811.2258781,1150.7216139,0.78843391957,4962.735926,149.27041707,208.3724,61.56,163.1672412
12480,2020/12/07 21:25:40.000,157.9362226,145.09735498,84.1,5.5291973519,1.0988244622,5.5291973519,18.605328808,4.1674187171,18.323377714,18.731707317,2.9134825724,18.731707317,1.0612468528,-0.68014881284,-4.0153077824,354.01594318,84.0,3.1348593214,0.63843938262,2.4916514368,10.429854531,2.1050893453,10.001599701,8.4,1.8288494894,8.0878048781,142.27467,63.15044,12.39037,19.91503,561.65924,3335.887,126.13993,344.0,40.0,62.5,591.9656,8143.5474,8143.5474,,32.04085,,46743.598,,4144.357,44277.16,40.80051,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,2129.7525922,1152.1180569,0.66365243981,3282.5343015,117.63676608,210.4615,0.71999999997,163.1707052
12481,2020/12/07 21:25:41.000,158.04246036,145.12422552,84.1,5.5276106236,1.0968092706,5.5276106236,17.450170663,4.1595451861,17.450170663,18.634146341,2.906265965,18.634146341,0.90146555794,-0.67609916846,-3.8514768432,330.03667898,84.0,3.185720969,0.64010948584,2.4542101851,10.79809381,2.1196627436,10.262775273,8.243902439,1.8301258522,7.8536585366,143.25558,63.22519,12.38362,20.01566,191.1121,3331.7603,124.19923,344.0,40.0,62.5,589.539,8143.554,8143.554,,32.04085,,47157.758,,1892.5483,42331.99,38.15505,10.0,1.0,1.0,1.0,29.0,29.0,1.0,0.0,728.33869297,1145.9758667,0.57477335021,1874.889333,77.672498646,206.3348,0.71999999997,162.68409799999998
12482,2020/12/07 21:25:42.000,157.94074814,145.04944057,84.1,5.3956030996,1.0912270924,5.3679045385,17.756577678,4.1293606884,17.309746899,18.614634146,2.9131583506,18.614634146,1.0161735749,-0.68014881284,-3.8104532097,334.40571206,84.0,3.5779007395,0.63938178617,2.4346457342,10.832152576,2.139158583,10.403897746,8.2634146341,1.8305511856,7.7170731707,143.04234,63.21689,12.38361,9.14735,596.08167,3363.249,122.47515,344.0,40.0,62.5,589.539,8143.554,8143.554,,32.04085,,43437.074,,2250.235,42082.14,29.69232,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,1038.1888165,1156.8065649,0.48504502406,2195.4804264,107.765255,237.8235,0.71999999997,142.66843799999998
12483,2020/12/07 21:25:43.000,157.83903592,144.97465562,84.1,5.2635955757,1.0856449142,5.2081984535,18.062984693,4.0991761907,17.169323134,18.595121951,2.9200507362,18.595121951,1.1308815918,-0.68419845722,-3.7694295762,338.77474513,84.0,3.9700805101,0.63865408651,2.4150812834,10.866211342,2.1586544224,10.545020219,8.2829268292,1.830976519,7.5804878049,142.65851,63.27501,12.38361,4.33712,290.32965,3340.5334,124.87148,344.0,40.0,62.5,589.5341,8143.554,8143.554,,32.04085,,42897.76,,1329.1444,41940.06,23.11887,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,239.75524212,1148.983869,0.44023982978,1389.179351,75.196794572,215.1079,0.71999999997,142.66725219999998
12484,2020/12/07 21:25:44.000,157.73732371,144.89987067,84.1,5.1315880517,1.0800627359,5.0484923684,18.369391707,4.068991693,17.02889937,18.575609756,2.9269431219,18.575609756,1.2455896087,-0.6882481016,-3.7284059426,343.14377821,84.0,4.3622602806,0.63792638684,2.3955168325,10.900270107,2.1781502617,10.686142693,8.3024390244,1.8314018525,7.443902439,142.65851,63.28461,12.38361,4.33712,290.32965,3333.6091,123.19976,344.0,40.0,62.5,589.5309,8143.554,8143.554,,32.04085,,42337.715,,1329.3041,41396.54,20.39906,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,239.75524212,1146.5960169,0.31450473028,1386.6657638,105.08502643,208.1836,0.71999999997,142.6664778
12485,2020/12/07 21:25:45.000,157.63561149,144.82508572,84.1,4.9995805278,1.0744805577,4.8887862834,18.675798722,4.0388071953,16.888475605,18.556097561,2.9338355075,18.556097561,1.3602976257,-0.69229774598,-3.6873823091,347.51281128,84.0,4.7544400512,0.63719868718,2.3759523817,10.934328873,2.1976461011,10.827265166,8.3219512195,1.8318271859,7.3073170732,142.70116,63.29224,12.38361,2.44522,118.21759,3301.3994,118.81541,344.0,40.0,62.5,590.5727,8143.554,8143.554,,0.0,,40424.26,,1116.1158,39825.535,15.88267,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,55.039606896,1137.5241292,0.22248138587,1192.7862175,127.79607505,175.9739,0.71999999997,142.91859340000002
12486,2020/12/07 21:25:46.000,157.53389927,144.75030077,84.1,4.8675730038,1.0688983795,4.7290801983,18.982205737,4.0086226976,16.748051841,18.536585366,2.9407278931,18.536585366,1.4750056426,-0.69634739036,-3.6463586756,351.88184436,84.0,5.1466198217,0.63647098751,2.3563879308,10.968387639,2.2171419405,10.968387639,8.3414634146,1.8322525193,7.1707317073,142.65851,63.308275,12.38361,1.94206,178.96302,3318.4286,118.50531,344.0,40.0,62.5,589.53415,8143.554,8143.554,,0.0,,40112.825,,1122.35745,39658.2175,12.18902,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,60.356483637,1141.3706525,0.20219725436,1201.9293334,143.28417724,193.0031,0.71999999997,142.66726429999997
12487,2020/12/07 21:25:47.000,157.60257483,144.97114846,84.1,4.9220383935,1.0689653896,4.8112441491,18.952403257,4.0120350351,16.777302538,19.453658537,2.9400538291,19.453658537,1.5200789205,-0.69229774598,-3.5807735809,358.6759485,84.02,4.9365469906,0.63679262106,2.7043614778,10.670684006,2.2161775365,10.55597132,8.2829268292,1.8401725797,7.3463414634,142.61586,63.32431,12.38361,1.4389,239.70845,3335.4578,118.19521,344.0,40.0,62.5,588.4956,8143.554,8143.554,,0.0,,39801.39,,1128.5991,39490.9,8.49537,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,65.673360378,1145.2171758,0.18191312284,1211.0724493,158.77227944,210.0323,0.71999999997,142.41593519999998
12488,2020/12/07 21:25:48.000,157.67125038,145.19199615,84.1,4.9765037832,1.0690323997,4.8934080999,18.922600776,4.0154473726,16.806553236,20.370731708,2.939379765,20.370731708,1.5651521984,-0.6882481016,-3.5151884863,365.47005264,84.04,4.7264741594,0.63711425461,3.0523350249,10.372980373,2.2152131326,10.143555001,8.2243902439,1.8480926402,7.5219512195,142.53056,63.32869,12.38361,4.0956,1914.2574,3344.4666,120.77721,344.0,40.0,62.5,587.4692,8143.554,8143.554,,0.0,,40257.66,,1170.8712,40043.207,6.61371,11.0,1.0,1.0,1.0,29.0,29.0,0.0,1.0,1492.7708697,1146.3075367,0.050662854657,2639.1290692,1242.4233251,219.0411,0.71999999997,142.1675464
12489,2020/12/07 21:25:49.000,157.73992594,145.41284384,84.1,5.0309691728,1.0690994099,4.9755720506,18.892798296,4.0188597101,16.835803933,21.287804878,2.938705701,21.287804878,1.6102254763,-0.68419845722,-3.4496033916,372.26415678,84.06,4.5164013283,0.63743588817,3.4003085719,10.075276741,2.2142487286,9.7311386817,8.1658536585,1.8560127006,7.6975609756,143.04234,63.3257,12.38361,3.45155,3341.7751,3362.7244,122.12709,344.0,40.0,62.5,588.8426,8143.554,8143.554,,0.0,,41509.023,,3578.2883,43077.477,5.1498,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,2196.1736189,1155.2598476,0.0,3351.4334665,0.0,237.2989,0.71999999997,142.4999092
12490,2020/12/07 21:25:50.000,157.80860149,145.63369153,84.1,5.0854345625,1.06916642,5.0577360014,18.862995815,4.0222720476,16.865054631,22.204878049,2.9380316369,22.204878049,1.6552987542,-0.68014881284,-3.384018297,379.05826092,84.08,4.3063284971,0.63775752172,3.748282119,9.7775731077,2.2132843247,9.3187223626,8.1073170732,1.8639327611,7.8731707317,142.44527,63.33321,12.3836,2.5056,4410.8945,3341.865,121.71234,344.0,40.0,62.5,587.46436,8143.554,8143.554,,0.0,,41018.305,,3472.814,42745.723,4.00866,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,2104.3292573,1145.4064081,0.0,3249.7356653,0.0,216.4395,0.71999999997,142.16637512
12491,2020/12/07 21:25:51.000,157.87727705,145.85453922,84.1,5.1398999522,1.0692334301,5.1398999522,18.833193335,4.0256843851,16.894305328,23.12195122,2.9373575729,23.12195122,1.7003720321,-0.67609916846,-3.3184332023,385.85236506,84.1,4.096255666,0.63807915527,4.096255666,9.4798694749,2.2123199207,8.9063060435,8.0487804878,1.8718528215,8.0487804878,142.7438,63.33765,12.38361,4.19623,4131.466,3330.826,124.82529,344.0,40.0,62.5,587.81055,8143.554,8143.554,,24.74542,,43306.938,,4918.628,45961.535,3.12111,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,3300.9485097,1142.2956027,0.0,4443.2441124,0.0,205.4005,0.71999999997,142.2501531
12492,2020/12/07 21:25:53.000,157.75033487,145.85906477,84.1,5.273667165,1.0827989603,5.273667165,19.500231737,4.0156717405,16.911206993,22.985365854,2.9178348674,22.985365854,1.6431498211,-0.6431748237,-3.3103339135,381.52330194,84.1,3.7516354214,0.64496055043,3.4234966016,9.7751038125,2.2042310989,9.4309657537,8.7317073171,1.913182571,8.7317073171,142.57321,63.32816,12.3836,1.94206,6723.2705,3312.1907,121.19249,344.0,40.0,62.5,589.88275,8143.554,8143.554,,0.0,,41586.09,,3964.3076,43953.22,2.43031,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,2486.0995254,1139.9090774,0.0,3626.0086028,0.0,186.7652,0.71999999997,142.7516255
12493,2020/12/07 21:25:56.000,157.55992161,145.86585309,84.1,5.4743179841,1.1031472557,5.4743179841,20.50078934,4.0006527737,16.93655949,22.780487805,2.8885508092,22.780487805,1.5573165045,-0.59378830657,-3.2981849804,375.02970726,84.1,3.2347050546,0.65528264318,2.4143580049,10.217955319,2.1920978663,10.217955319,9.756097561,1.9751771953,9.756097561,142.7651275,63.3194375,12.3836,2.2439575,4051.9904,3345.8777,115.9066775,344.0,40.0,62.5,591.4430125,8143.554,8143.554,,0.0,,40076.35125,,2505.5375,40943.3725,1.2776575,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,1680.060292,1154.5586386,0.0,2834.6189305,0.0,220.4522,0.71999999997,143.129209025
12494,2020/12/07 21:25:57.000,158.39545469,145.88627477,84.1,5.4263713411,1.1009034678,5.4263713411,19.808122268,3.9576897836,16.956738388,22.458536585,2.8712632074,22.458536585,1.5613661489,-0.58973866219,-3.2776731636,374.65802083,84.1,3.3904022071,0.65385615303,2.4689747764,10.340558077,2.1761720019,10.251612263,9.6390243903,2.0081243285,9.6390243903,142.8291,63.31653,12.3836,2.34459,3161.5637,3357.1067,114.14474,344.0,40.0,62.5,591.9631,8143.554,8143.554,,0.0,,39573.105,,2019.2808,39940.09,0.89344,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,1411.3805475,1159.4418256,0.0,2570.8223731,0.0,231.6812,0.71999999997,143.2550702
12495,2020/12/07 21:25:58.000,159.23098777,145.90669645,84.1,5.3784246981,1.0986596799,5.3784246981,19.115455195,3.9147267935,16.976917285,22.136585366,2.8539756055,22.136585366,1.5654157933,-0.58568901781,-3.2571613469,374.28633441,84.1,3.5460993596,0.65242966288,2.5235915479,10.463160835,2.1602461375,10.285269208,9.5219512195,2.0410714617,9.5219512195,142.61586,63.31942,12.3836,0.61371,5180.337,3324.4556,115.33032,344.0,40.0,62.5,589.5341,8143.554,8143.554,,0.0,,40712.293,,2690.1018,41925.99,0.69535,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,605.33599015,1143.4538741,0.0,1748.7898642,0.0,199.0301,0.71999999997,142.66725219999998
12496,2020/12/07 21:25:59.000,160.06652086,145.92711814,84.1,5.330478055,1.0964158921,5.330478055,18.422788123,3.8717638034,16.997096183,21.814634146,2.8366880037,21.814634146,1.5694654376,-0.58163937343,-3.2366495301,373.91464798,84.1,3.701796512,0.65100317272,2.5782083195,10.585763593,2.1443202731,10.318926152,9.4048780488,2.0740185949,9.4048780488,142.95705,63.3167,12.3836,0.7546,5111.492,3316.6533,113.84003,344.0,40.0,62.5,589.5309,8143.554,8143.554,,0.0,,39544.48,,1930.082,40219.082,0.61402,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,734.41200746,1140.7640636,0.0,1875.176071,0.0,191.2278,0.71999999997,142.6664778
12497,2020/12/07 21:26:00.000,160.90205394,145.94753982,84.1,5.282531412,1.0941721042,5.282531412,17.73012105,3.8288008133,17.01727508,21.492682927,2.8194004018,21.492682927,1.573515082,-0.57758972905,-3.2161377134,373.54296156,84.1,3.8574936645,0.64957668257,2.632825091,10.708366351,2.1283944087,10.352583097,9.287804878,2.1069657281,9.287804878,142.8291,63.32007,12.3836,0.81498,5091.2437,3310.2168,116.75631,344.0,40.0,62.5,590.22406,8143.554,8143.554,,0.0,,40547.207,,1996.5686,41266.43,0.47849,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,790.0346136,1139.8889143,0.0,1929.9235279,0.0,184.7913,0.71999999997,142.83422252
12498,2020/12/07 21:26:01.000,161.73758702,145.9679615,84.1,5.234584769,1.0919283163,5.234584769,17.037453978,3.7858378232,17.037453978,21.170731707,2.8021128,21.170731707,1.5775647264,-0.57354008467,-3.1956258966,373.17127513,84.1,4.013190817,0.64815019242,2.6874418625,10.830969109,2.1124685443,10.386240041,9.1707317073,2.1399128613,9.1707317073,142.57321,63.31522,12.3836,2.08295,1865.6611,3317.8499,112.86523,344.0,40.0,62.5,590.5727,8143.554,8143.554,,0.0,,39635.39,,1936.6411,39964.86,0.37215,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,739.92360782,1143.1922833,0.0,1883.1158912,0.0,192.4244,0.71999999997,142.91859340000002
12499,2020/12/07 21:26:02.000,160.98238282,145.91970762,84.1,5.2074045258,1.0919470932,5.2074045258,17.278530086,3.7719038435,17.278530086,21.014634146,2.7971495637,21.014634146,1.5530032653,-0.59405190143,-3.3759190082,383.98205269,84.08,4.0921790849,0.65023103939,2.6406347985,11.091823223,2.0937776195,10.736039969,10.03902439,2.1424953242,10.03902439,142.9144,63.3153,12.3836,0.35207,334.87628,3303.2776,115.86866,344.0,40.0,62.5,589.8763,8143.554,8143.554,,0.0,,40967.312,,1080.3136,40896.49,0.29007,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,22.44857043,1136.8291532,0.0,1159.2777236,0.0,177.8521,0.71999999997,142.7500646
12500,2020/12/07 21:26:03.000,160.22717862,145.87145375,84.1,5.1802242827,1.0919658702,5.1802242827,17.519606194,3.7579698638,17.519606194,20.858536585,2.7921863273,20.858536585,1.5284418041,-0.61456371819,-3.5562121198,394.79283024,84.06,4.1711673528,0.65231188636,2.5938277344,11.352677338,2.0750866947,11.085839897,10.907317073,2.1450777872,10.907317073,142.48792,63.30545,12.3836,0.35207,347.02536,3317.9163,111.5716,344.0,40.0,62.5,591.6153,8143.554,8143.554,,0.0,,39554.56,,1081.1428,39488.367,0.22608,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,23.262989051,1145.2333998,0.0,1168.4963888,0.0,192.4908,0.71999999997,143.1709026
12501,2020/12/07 21:26:04.000,159.47197442,145.82319987,84.1,5.1530440395,1.0919846471,5.1530440395,17.760682303,3.7440358842,17.760682303,20.702439024,2.787223091,20.702439024,1.503880343,-0.63507553494,-3.7365052313,405.6036078,84.04,4.2501556208,0.65439273332,2.5470206704,11.613531452,2.0563957699,11.435639825,11.775609756,2.1476602501,11.775609756,142.87175,63.29635,12.3836,0.43257,278.18054,3300.2642,106.52071,344.0,40.0,62.5,591.6235,8143.554,8143.554,,0.0,,37832.363,,1080.5636,37749.383,0.17586,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,22.911758604,1139.1562759,0.0,1162.0680345,0.0,174.8387,0.71999999997,143.172887
12502,2020/12/07 21:26:05.000,158.71677022,145.774946,84.1,5.1258637964,1.0920034241,5.1258637964,18.001758411,3.7301019045,18.001758411,20.546341463,2.7822598546,20.546341463,1.4793188818,-0.6555873517,-3.9167983429,416.41438535,84.02,4.3291438887,0.65647358029,2.5002136063,11.874385567,2.0377048451,11.785439753,12.643902439,2.1502427131,12.643902439,143.12764,63.29203,12.3836,0.43257,0.0,3305.161,107.70995,344.0,40.0,62.5,590.9221,8143.554,8143.554,,0.0,,38242.914,,1052.5508,38130.754,0.10626,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,0.0,1139.4939784,0.0,1139.4939784,0.0,179.7355,0.71999999997,143.0031482
12503,2020/12/07 21:26:06.000,157.96156602,145.72669212,84.1,5.0986835532,1.092022201,5.0986835532,18.242834519,3.7161679248,18.242834519,20.390243902,2.7772966183,20.390243902,1.4547574207,-0.67609916846,-4.0970914545,427.22516291,84.0,4.4081321566,0.65855442726,2.4534065423,12.135239681,2.0190139203,12.135239681,13.512195122,2.152825176,13.512195122,142.95705,63.28081,12.3836,0.63384,454.34232,3341.7668,107.66571,344.0,40.0,62.5,589.8787,8143.554,8143.554,,0.0,,38214.17,,1119.2322,38116.76,0.09461,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,54.832508779,1150.0799625,0.0,1204.9124713,0.0,216.3413,0.71999999997,142.7506454
12504,2020/12/07 21:26:07.000,157.68109386,145.66418269,84.1,5.3340331518,1.0930954731,5.3340331518,18.173536792,3.7070982173,18.173536792,20.682926829,2.7814151873,20.682926829,1.389172326,-0.65963699608,-3.8471636039,402.65543423,84.02,4.4265715075,0.66076133481,2.611814083,11.764370378,2.0170661238,11.764370378,12.936585366,2.1797402533,12.936585366,142.9997,63.28148,12.3836,0.47283,95.94426,3297.7974,107.80244,344.0,40.0,62.5,589.8787,8143.554,8143.554,,0.0,,38219.59,,1062.9089,38107.42,0.07409,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,8.6377236207,1134.9477498,0.0,1143.5854734,0.0,172.3719,0.71999999997,142.7506454
12505,2020/12/07 21:26:09.000,157.12014955,145.53916382,84.1,5.8047323491,1.0952420172,5.8047323491,18.034941337,3.6889588024,18.034941337,21.268292683,2.7896523253,21.268292683,1.2580021367,-0.62671265133,-3.3473079026,353.51597687,84.06,4.4634502092,0.66517514992,2.9286291643,11.022631773,2.0131705309,11.022631773,11.785365853,2.2335704078,11.785365853,143.04234,63.26083,12.3836,0.39232,314.6278,3308.309,106.94708,344.0,40.0,62.5,590.22406,8143.554,8143.554,,0.0,,38939.285,,1081.4814,38864.953,0.04449,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,23.502433072,1139.2319543,0.0,1162.7343874,0.0,182.8835,0.71999999997,142.83422252
12506,2020/12/07 21:26:10.000,156.83967739,145.47665439,84.1,6.0400819477,1.0963152892,6.0400819477,17.965643609,3.6798890949,17.965643609,21.56097561,2.7937708943,21.56097561,1.1924170421,-0.61025047895,-3.097380052,328.94624819,84.08,4.4818895601,0.66738205748,3.087036705,10.65176247,2.0112227344,10.65176247,11.209756097,2.2604854851,11.209756097,142.87175,63.2163,12.3836,0.51308,19.00005,3277.193,100.72225,344.0,40.0,62.5,590.5768,8143.554,8143.554,,0.0,,36784.676,,1053.6172,36659.18,0.03473,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,1.8561587308,1129.1914556,0.0,1131.0476143,0.0,151.7675,0.71999999997,142.9195856
12507,2020/12/07 21:26:11.000,156.55920523,145.41414496,84.1,6.2754315463,1.0973885613,6.2754315463,17.896345882,3.6708193874,17.896345882,21.853658537,2.7978894633,21.853658537,1.1268319474,-0.59378830657,-2.8474522014,304.37651951,84.1,4.500328911,0.66958896503,3.2454442457,10.280893167,2.0092749379,10.280893167,10.634146341,2.2874005624,10.634146341,143.21294,63.18876,12.3836,0.53321,55.44731,3334.043,102.7651,344.0,40.0,62.5,590.22406,8143.554,8143.554,,0.0,,37492.883,,1057.887,37364.406,0.02616,1.0,0.0,1.0,0.0,29.0,,0.0,0.0,5.6292955379,1148.0935797,0.0,1153.7228753,0.0,208.6175,0.71999999997,142.83422252
